INTPTLAT,INTPTLNG,COUNTY NAME,USPS
44.35882,-94.245684,Nicollet County,MN
43.677686,-95.763132,Nobles County,MN
47.329453,-96.463776,Norman County,MN
43.999499,-92.410099,Olmsted County,MN
46.405727,-95.714581,Otter Tail County,MN
48.069247,-96.037725,Pennington County,MN
46.10094,-92.763094,Pine County,MN
44.015361,-96.257015,Pipestone County,MN
47.774254,-96.400027,Polk County,MN
45.589623,-95.446705,Pope County,MN
45.015204,-93.099965,Ramsey County,MN
47.865487,-96.08718,Red Lake County,MN
44.403536,-95.254241,Redwood County,MN
44.723697,-94.955617,Renville County,MN
44.350734,-93.298505,Rice County,MN
43.669587,-96.263238,Rock County,MN
48.761068,-95.821504,Roseau County,MN
47.578635,-92.51457,St. Louis County,MN
44.651805,-93.533731,Scott County,MN
45.453176,-93.76913,Sherburne County,MN
44.575734,-94.230123,Sibley County,MN
45.555235,-94.610482,Stearns County,MN
44.015261,-93.220453,Steele County,MN
45.593461,-95.992315,Stevens County,MN
45.27581,-95.690124,Swift County,MN
46.066569,-94.900576,Todd County,MN
45.769935,-96.474832,Traverse County,MN
44.289693,-92.23334,Wabasha County,MN
46.586986,-94.988608,Wadena County,MN
44.01846,-93.589844,Waseca County,MN
45.037929,-92.890117,Washington County,MN
43.978109,-94.613798,Watonwan County,MN
46.362335,-96.476657,Wilkin County,MN
43.982268,-91.776708,Winona County,MN
45.175091,-93.966396,Wright County,MN
44.715736,-95.862756,Yellow Medicine County,MN
31.486224,-91.351797,Adams County,MS
34.886569,-88.581109,Alcorn County,MS
31.203933,-90.795542,Amite County,MS
33.090468,-89.588622,Attala County,MS
34.810518,-89.200285,Benton County,MS
33.799139,-90.88412,Bolivar County,MS
33.936634,-89.337114,Calhoun County,MS
33.440795,-89.918887,Carroll County,MS
33.933277,-88.947558,Chickasaw County,MS
33.345964,-89.251332,Choctaw County,MS
31.97281,-90.915424,Claiborne County,MS
32.045374,-88.687976,Clarke County,MS
33.65967,-88.782468,Clay County,MS
34.22867,-90.603165,Coahoma County,MS
31.866915,-90.448758,Copiah County,MS
31.633331,-89.548897,Covington County,MS
34.874266,-89.99324,DeSoto County,MS
31.18858,-89.259447,Forrest County,MS
31.477773,-90.895457,Franklin County,MS
30.855431,-88.642268,George County,MS
31.212845,-88.634811,Greene County,MS
33.770031,-89.80274,Grenada County,MS
30.391641,-89.482791,Hancock County,MS
30.416536,-89.083376,Harrison County,MS
32.267788,-90.466017,Hinds County,MS
33.125942,-90.091197,Holmes County,MS
33.130996,-90.523421,Humphreys County,MS
32.755539,-91.003535,Issaquena County,MS
34.281075,-88.363127,Itawamba County,MS
30.456005,-88.625101,Jackson County,MS
32.016989,-89.11943,Jasper County,MS
31.733633,-91.043878,Jefferson County,MS
31.564808,-89.827086,Jefferson Davis County,MS
31.616601,-89.168532,Jones County,MS
32.750136,-88.625631,Kemper County,MS
34.353078,-89.485385,Lafayette County,MS
31.197586,-89.506369,Lamar County,MS
32.403998,-88.660449,Lauderdale County,MS
31.550009,-90.10753,Lawrence County,MS
32.76063,-89.52225,Leake County,MS
34.29237,-88.682439,Lee County,MS
33.54979,-90.294934,Leflore County,MS
31.535216,-90.453566,Lincoln County,MS
33.471424,-88.439723,Lowndes County,MS
32.63437,-90.03416,Madison County,MS
31.230167,-89.821712,Marion County,MS
34.76619,-89.504231,Marshall County,MS
33.89003,-88.485038,Monroe County,MS
33.500714,-89.639625,Montgomery County,MS
32.752518,-89.119274,Neshoba County,MS
32.40197,-89.118412,Newton County,MS
33.106508,-88.566004,Noxubee County,MS
33.422313,-88.876151,Oktibbeha County,MS
34.365205,-89.963065,Panola County,MS
30.774793,-89.586904,Pearl River County,MS
31.169307,-88.988755,Perry County,MS
31.177516,-90.397725,Pike County,MS
34.227081,-89.037239,Pontotoc County,MS
34.620566,-88.522184,Prentiss County,MS
34.252833,-90.290171,Quitman County,MS
32.267123,-89.946063,Rankin County,MS
32.411959,-89.533486,Scott County,MS
32.892395,-90.827613,Sharkey County,MS
31.902505,-89.917709,Simpson County,MS
32.019029,-89.494876,Smith County,MS
30.790184,-89.112297,Stone County,MS
33.605529,-90.59509,Sunflower County,MS
33.954529,-90.172243,Tallahatchie County,MS
34.649553,-89.943105,Tate County,MS
34.763618,-88.918819,Tippah County,MS
34.737697,-88.236064,Tishomingo County,MS
34.652201,-90.37177,Tunica County,MS
34.489533,-89.002339,Union County,MS
31.164492,-90.103431,Walthall County,MS
32.356095,-90.852384,Warren County,MS
33.273174,-90.944446,Washington County,MS
31.642503,-88.678214,Wayne County,MS
33.612061,-89.283961,Webster County,MS
31.161091,-91.324617,Wilkinson County,MS
33.078724,-89.037391,Winston County,MS
34.030666,-89.703807,Yalobusha County,MS
32.765675,-90.387928,Yazoo County,MS
40.190666,-92.603592,Adair County,MO
39.988863,-94.803551,Andrew County,MO
40.431846,-95.437555,Atchison County,MO
39.214481,-91.843418,Audrain County,MO
36.699376,-93.834334,Barry County,MO
37.500799,-94.344089,Barton County,MO
38.257217,-94.339246,Bates County,MO
38.301036,-93.287942,Benton County,MO
37.318427,-90.024645,Bollinger County,MO
38.989861,-92.310202,Boone County,MO
39.660369,-94.808173,Buchanan County,MO
36.71518,-90.40313,Butler County,MO
39.658998,-93.979179,Caldwell County,MO
38.835547,-91.923446,Callaway County,MO
38.026527,-92.765327,Camden County,MO
37.384141,-89.685658,Cape Girardeau County,MO
39.427375,-93.500227,Carroll County,MO
36.944858,-90.945705,Carter County,MO
38.646474,-94.354547,Cass County,MO
37.733655,-93.850014,Cedar County,MO
39.517968,-92.96162,Chariton County,MO
36.969739,-93.187614,Christian County,MO
40.407275,-91.729472,Clark County,MO
39.315551,-94.421502,Clay County,MO
39.608723,-94.395803,Clinton County,MO
38.503233,-92.280027,Cole County,MO
38.845386,-92.812323,Cooper County,MO
37.96656,-91.313933,Crawford County,MO
37.43235,-93.854878,Dade County,MO
37.683583,-93.033815,Dallas County,MO
39.962839,-93.970053,Daviess County,MO
39.894665,-94.40719,DeKalb County,MO
37.603072,-91.489717,Dent County,MO
36.946517,-92.515892,Douglas County,MO
36.306905,-90.065394,Dunklin County,MO
38.413003,-91.072832,Franklin County,MO
38.441183,-91.50578,Gasconade County,MO
40.208127,-94.405321,Gentry County,MO
37.258196,-93.340641,Greene County,MO
40.112541,-93.565054,Grundy County,MO
40.34562,-93.992582,Harrison County,MO
38.386491,-93.792628,Henry County,MO
37.93691,-93.322988,Hickory County,MO
40.095724,-95.219072,Holt County,MO
39.143365,-92.695926,Howard County,MO
36.774369,-91.887368,Howell County,MO
37.594364,-90.984682,Iron County,MO
39.005336,-94.343165,Jackson County,MO
37.205197,-94.337259,Jasper County,MO
38.25763,-90.543681,Jefferson County,MO
38.741528,-93.811863,Johnson County,MO
40.136856,-92.146835,Knox County,MO
37.659698,-92.594843,Laclede County,MO
39.068705,-93.802639,Lafayette County,MO
37.10659,-93.830551,Lawrence County,MO
40.084559,-91.728803,Lewis County,MO
39.062255,-90.962916,Lincoln County,MO
39.86444,-93.108019,Linn County,MO
39.778587,-93.548201,Livingston County,MO
36.630218,-94.343956,McDonald County,MO
39.829795,-92.56434,Macon County,MO
37.474481,-90.343413,Madison County,MO
38.162615,-91.923601,Maries County,MO
39.807538,-91.635379,Marion County,MO
40.421413,-93.567631,Mercer County,MO
38.21668,-92.429876,Miller County,MO
36.826264,-89.295929,Mississippi County,MO
38.633037,-92.583642,Moniteau County,MO
39.49827,-92.006458,Monroe County,MO
38.935184,-91.465427,Montgomery County,MO
38.420806,-92.874835,Morgan County,MO
36.594261,-89.655948,New Madrid County,MO
36.908371,-94.335034,Newton County,MO
40.361136,-94.883146,Nodaway County,MO
36.68531,-91.401827,Oregon County,MO
38.464253,-91.859504,Osage County,MO
36.64959,-92.458549,Ozark County,MO
36.209916,-89.785942,Pemiscot County,MO
37.71113,-89.802125,Perry County,MO
38.727367,-93.285207,Pettis County,MO
37.866326,-91.790349,Phelps County,MO
39.339959,-91.171607,Pike County,MO
39.378696,-94.761472,Platte County,MO
37.616761,-93.400817,Polk County,MO
37.824835,-92.207022,Pulaski County,MO
40.478606,-93.014531,Putnam County,MO
39.553455,-91.524787,Ralls County,MO
39.439249,-92.492959,Randolph County,MO
39.308401,-93.995746,Ray County,MO
37.366464,-90.972282,Reynolds County,MO
36.65017,-90.874834,Ripley County,MO
38.781102,-90.674915,St. Charles County,MO
38.04223,-93.77656,St. Clair County,MO
37.885845,-90.161531,Ste. Genevieve County,MO
37.810707,-90.473868,St. Francois County,MO
38.640688,-90.446073,St. Louis County,MO
39.13584,-93.204164,Saline County,MO
40.469361,-92.519016,Schuyler County,MO
40.447686,-92.142824,Scotland County,MO
37.047793,-89.568098,Scott County,MO
37.152498,-91.391328,Shannon County,MO
39.797531,-92.088719,Shelby County,MO
36.851557,-89.947481,Stoddard County,MO
36.751004,-93.473701,Stone County,MO
40.209587,-93.109783,Sullivan County,MO
36.649827,-93.042819,Taney County,MO
37.314257,-91.964478,Texas County,MO
37.850196,-94.341597,Vernon County,MO
38.761902,-91.159306,Warren County,MO
37.942611,-90.897018,Washington County,MO
37.111074,-90.453931,Wayne County,MO
37.280804,-92.87608,Webster County,MO
40.480499,-94.419198,Worth County,MO
37.267633,-92.479989,Wright County,MO
38.635699,-90.244582,St. Louis city,MO
45.133863,-112.892869,Beaverhead County,MT
45.407869,-107.518163,Big Horn County,MT
48.428282,-108.967648,Blaine County,MT
46.329849,-111.497873,Broadwater County,MT
45.224468,-109.028554,Carbon County,MT
45.516825,-104.515324,Carter County,MT
47.316575,-111.350262,Cascade County,MT
47.886834,-110.4362,Chouteau County,MT
46.261414,-105.550352,Custer County,MT
48.794429,-105.541739,Daniels County,MT
47.26613,-104.898271,Dawson County,MT
46.094672,-113.141624,Deer Lodge County,MT
46.318184,-104.405718,Fallon County,MT
47.225221,-109.232138,Fergus County,MT
48.314678,-114.054295,Flathead County,MT
45.518054,-111.163921,Gallatin County,MT
47.267184,-106.995991,Garfield County,MT
48.705671,-112.990502,Glacier County,MT
46.380624,-109.174586,Golden Valley County,MT
46.395955,-113.427356,Granite County,MT
48.631959,-110.106321,Hill County,MT
46.124232,-112.059428,Jefferson County,MT
47.032558,-110.30532,Judith Basin County,MT
47.642901,-114.083687,Lake County,MT
47.132013,-112.373367,Lewis and Clark County,MT
48.559654,-111.036924,Liberty County,MT
48.552385,-115.463185,Lincoln County,MT
47.629628,-105.757222,McCone County,MT
45.32529,-111.913791,Madison County,MT
46.5857,-110.92174,Meagher County,MT
47.151942,-115.065627,Mineral County,MT
47.027263,-113.892691,Missoula County,MT
46.505281,-108.439763,Musselshell County,MT
45.421429,-110.53276,Park County,MT
47.141917,-108.226575,Petroleum County,MT
48.250143,-107.928897,Phillips County,MT
48.228604,-112.220761,Pondera County,MT
45.408926,-105.555344,Powder River County,MT
46.844225,-112.9311,Powell County,MT
46.812384,-105.503994,Prairie County,MT
46.077744,-114.105795,Ravalli County,MT
47.785633,-104.563408,Richland County,MT
48.282747,-104.99517,Roosevelt County,MT
46.173233,-106.666746,Rosebud County,MT
47.756497,-115.180306,Sanders County,MT
48.705523,-104.533913,Sheridan County,MT
45.896232,-112.660071,Silver Bow County,MT
45.658545,-109.381576,Stillwater County,MT
45.811292,-109.944796,Sweet Grass County,MT
47.819035,-112.281725,Teton County,MT
48.645125,-111.733472,Toole County,MT
46.229441,-107.285772,Treasure County,MT
48.34985,-106.670424,Valley County,MT
46.497047,-109.857147,Wheatland County,MT
46.962966,-104.274518,Wibaux County,MT
45.936987,-108.276656,Yellowstone County,MT
40.520632,-98.500044,Adams County,NE
42.183225,-98.058037,Antelope County,NE
41.57193,-101.695917,Arthur County,NE
41.53975,-103.726263,Banner County,NE
41.931945,-99.996407,Blaine County,NE
41.703934,-98.070476,Boone County,NE
42.21038,-103.081779,Box Butte County,NE
42.894448,-98.773022,Boyd County,NE
42.359562,-99.92392,Brown County,NE
40.855226,-99.074983,Buffalo County,NE
41.854179,-96.337746,Burt County,NE
41.226072,-97.132039,Butler County,NE
40.909878,-96.140609,Cass County,NE
42.60456,-97.25687,Cedar County,NE
40.53039,-101.694192,Chase County,NE
42.571323,-101.047653,Cherry County,NE
41.214236,-103.011929,Cheyenne County,NE
40.523669,-98.050858,Clay County,NE
41.57496,-97.088945,Colfax County,NE
41.915865,-96.788517,Cuming County,NE
41.393893,-99.726866,Custer County,NE
42.391645,-96.561356,Dakota County,NE
42.711214,-103.134872,Dawes County,NE
40.867378,-99.815154,Dawson County,NE
41.111903,-102.332609,Deuel County,NE
42.48528,-96.855862,Dixon County,NE
41.577008,-96.645853,Dodge County,NE
41.297091,-96.154066,Douglas County,NE
40.180165,-101.681133,Dundy County,NE
40.52504,-97.596705,Fillmore County,NE
40.183203,-98.96208,Franklin County,NE
40.530947,-100.406683,Frontier County,NE
40.191865,-99.909663,Furnas County,NE
40.255234,-96.683453,Gage County,NE
41.633364,-102.302985,Garden County,NE
41.906868,-98.951231,Garfield County,NE
40.509095,-99.823206,Gosper County,NE
41.913957,-101.755965,Grant County,NE
41.567571,-98.530565,Greeley County,NE
40.866027,-98.502664,Hall County,NE
40.872817,-98.022329,Hamilton County,NE
40.178766,-99.403418,Harlan County,NE
40.537234,-101.047963,Hayes County,NE
40.176896,-101.044217,Hitchcock County,NE
42.459287,-98.784766,Holt County,NE
41.920317,-101.117324,Hooker County,NE
41.216851,-98.513342,Howard County,NE
40.175736,-97.143103,Jefferson County,NE
40.39501,-96.265367,Johnson County,NE
40.50912,-98.947602,Kearney County,NE
41.194245,-101.644449,Keith County,NE
42.87548,-99.718351,Keya Paha County,NE
41.199274,-103.703153,Kimball County,NE
42.634404,-97.891349,Knox County,NE
40.783547,-96.688658,Lancaster County,NE
41.050322,-100.744481,Lincoln County,NE
41.542155,-100.443665,Logan County,NE
41.903183,-99.509852,Loup County,NE
41.648414,-101.120851,McPherson County,NE
41.909929,-97.606856,Madison County,NE
41.16979,-98.031057,Merrick County,NE
41.732204,-102.990594,Morrill County,NE
41.402385,-97.991408,Nance County,NE
40.387389,-95.852721,Nemaha County,NE
40.176492,-98.046842,Nuckolls County,NE
40.637992,-96.131027,Otoe County,NE
40.13785,-96.245225,Pawnee County,NE
40.857646,-101.627468,Perkins County,NE
40.516365,-99.406557,Phelps County,NE
42.271413,-97.610992,Pierce County,NE
41.576866,-97.513467,Platte County,NE
41.187925,-97.570663,Polk County,NE
40.16942,-100.468576,Red Willow County,NE
40.123743,-95.718603,Richardson County,NE
42.394749,-99.420851,Rock County,NE
40.516802,-97.131755,Saline County,NE
41.115064,-96.109125,Sarpy County,NE
41.223388,-96.642097,Saunders County,NE
41.850331,-103.701549,Scotts Bluff County,NE
40.871944,-97.140383,Seward County,NE
42.512289,-102.36828,Sheridan County,NE
41.218743,-98.972849,Sherman County,NE
42.470668,-103.73217,Sioux County,NE
41.905045,-97.177109,Stanton County,NE
40.173845,-97.596263,Thayer County,NE
41.85573,-100.524703,Thomas County,NE
42.154061,-96.533943,Thurston County,NE
41.564094,-98.983484,Valley County,NE
41.533973,-96.224577,Washington County,NE
42.210746,-97.126243,Wayne County,NE
40.180646,-98.49859,Webster County,NE
41.922575,-98.520853,Wheeler County,NE
40.873056,-97.596742,York County,NE
39.53771,-118.264166,Churchill County,NV
36.214257,-115.013812,Clark County,NV
38.905129,-119.609019,Douglas County,NV
41.141133,-115.351424,Elko County,NV
37.778966,-117.632382,Esmeralda County,NV
39.977788,-116.272208,Eureka County,NV
41.407914,-118.127591,Humboldt County,NV
39.90021,-117.04724,Lander County,NV
37.634605,-114.863037,Lincoln County,NV
39.022213,-119.197425,Lyon County,NV
38.516647,-118.416279,Mineral County,NV
37.965864,-116.459011,Nye County,NV
40.439639,-118.409477,Pershing County,NV
39.438385,-119.524646,Storey County,NV
40.73132,-119.663269,Washoe County,NV
39.418234,-114.900605,White Pine County,NV
39.15306,-119.747368,Carson City,NV
43.519109,-71.425366,Belknap County,NH
43.867774,-71.20156,Carroll County,NH
42.92546,-72.248183,Cheshire County,NH
44.652548,-71.289431,Coos County,NH
43.926439,-71.842424,Grafton County,NH
42.911532,-71.723055,Hillsborough County,NH
43.299579,-71.680041,Merrimack County,NH
42.988664,-71.09908,Rockingham County,NH
43.293272,-71.035589,Strafford County,NH
43.361188,-72.222084,Sullivan County,NH
39.469355,-74.633759,Atlantic County,NJ
40.959698,-74.074727,Bergen County,NJ
39.875786,-74.663006,Burlington County,NJ
39.802407,-74.961249,Camden County,NJ
39.085841,-74.846354,Cape May County,NJ
39.328434,-75.121628,Cumberland County,NJ
40.7874,-74.246292,Essex County,NJ
39.722875,-75.145679,Gloucester County,NJ
40.731375,-74.078601,Hudson County,NJ
40.565283,-74.911969,Hunterdon County,NJ
40.282503,-74.703724,Mercer County,NJ
40.439621,-74.40743,Middlesex County,NJ
40.287048,-74.152446,Monmouth County,NJ
40.858896,-74.547292,Morris County,NJ
39.865669,-74.258864,Ocean County,NJ
41.03789,-74.29828,Passaic County,NJ
39.573828,-75.357356,Salem County,NJ
40.565527,-74.619938,Somerset County,NJ
41.137461,-74.691914,Sussex County,NJ
40.659871,-74.308696,Union County,NJ
40.853491,-75.009498,Warren County,NJ
35.053628,-106.66908,Bernalillo County,NM
33.901621,-108.391928,Catron County,NM
33.361604,-104.469837,Chaves County,NM
34.928272,-107.99268,Cibola County,NM
36.612964,-104.64011,Colfax County,NM
34.572984,-103.346055,Curry County,NM
34.359273,-104.368696,De Baca County,NM
32.349919,-106.834968,Doña Ana County,NM
32.457835,-104.306434,Eddy County,NM
32.732087,-108.381504,Grant County,NM
34.869782,-104.784968,Guadalupe County,NM
35.858516,-103.847925,Harding County,NM
31.898052,-108.751929,Hidalgo County,NM
32.795687,-103.413271,Lea County,NM
33.740841,-105.449805,Lincoln County,NM
35.870047,-106.307968,Los Alamos County,NM
32.184523,-107.747191,Luna County,NM
35.583878,-108.253266,McKinley County,NM
35.982841,-104.921898,Mora County,NM
32.615599,-105.751308,Otero County,NM
35.107018,-103.548071,Quay County,NM
36.509669,-106.693983,Rio Arriba County,NM
34.021207,-103.483004,Roosevelt County,NM
35.685091,-106.883119,Sandoval County,NM
36.511624,-108.324578,San Juan County,NM
35.476859,-104.803519,San Miguel County,NM
35.51453,-105.963972,Santa Fe County,NM
33.119468,-107.188161,Sierra County,NM
33.991658,-106.939136,Socorro County,NM
36.576529,-105.637986,Taos County,NM
34.554978,-105.890557,Torrance County,NM
36.488085,-103.475723,Union County,NM
34.71684,-106.806582,Valencia County,NM
42.58824,-73.97401,Albany County,NY
42.247853,-78.026153,Allegany County,NY
40.848711,-73.852939,Bronx County,NY
42.161977,-75.830283,Broome County,NY
42.239099,-78.662332,Cattaraugus County,NY
43.008546,-76.574587,Cayuga County,NY
42.304216,-79.407595,Chautauqua County,NY
42.15528,-76.747179,Chemung County,NY
42.478024,-75.602241,Chenango County,NY
44.752712,-73.705643,Clinton County,NY
42.247729,-73.626806,Columbia County,NY
42.594039,-76.07624,Cortland County,NY
42.193986,-74.966728,Delaware County,NY
41.75477,-73.740041,Dutchess County,NY
42.752759,-78.778192,Erie County,NY
44.109601,-73.778431,Essex County,NY
44.594376,-74.31067,Franklin County,NY
43.115609,-74.423678,Fulton County,NY
43.00091,-78.192778,Genesee County,NY
42.279821,-74.142025,Greene County,NY
43.657879,-74.502456,Hamilton County,NY
43.407489,-75.011683,Herkimer County,NY
43.996389,-76.052968,Jefferson County,NY
40.635045,-73.95064,Kings County,NY
43.782681,-75.44414,Lewis County,NY
42.727485,-77.769779,Livingston County,NY
42.910026,-75.663575,Madison County,NY
43.464484,-77.664658,Monroe County,NY
42.900891,-74.435357,Montgomery County,NY
40.729612,-73.589414,Nassau County,NY
40.776642,-73.970187,New York County,NY
43.456731,-78.792142,Niagara County,NY
43.242727,-75.434282,Oneida County,NY
43.006516,-76.196134,Onondaga County,NY
42.856357,-77.303497,Ontario County,NY
41.40241,-74.306252,Orange County,NY
43.502287,-78.229726,Orleans County,NY
43.461443,-76.209262,Oswego County,NY
42.629776,-75.028841,Otsego County,NY
41.427907,-73.743861,Putnam County,NY
40.658566,-73.838017,Queens County,NY
42.710421,-73.513845,Rensselaer County,NY
40.561263,-74.1399,Richmond County,NY
41.154628,-74.024662,Rockland County,NY
44.488112,-75.074311,St. Lawrence County,NY
43.106135,-73.855387,Saratoga County,NY
42.817552,-74.043559,Schenectady County,NY
42.591294,-74.438172,Schoharie County,NY
42.419776,-76.938603,Schuyler County,NY
42.782294,-76.827088,Seneca County,NY
42.266725,-77.385525,Steuben County,NY
40.943554,-72.692218,Suffolk County,NY
41.719993,-74.771577,Sullivan County,NY
42.178057,-76.297456,Tioga County,NY
42.453006,-76.473483,Tompkins County,NY
41.947212,-74.265458,Ulster County,NY
43.555105,-73.838139,Warren County,NY
43.312377,-73.439428,Washington County,NY
43.458758,-77.063164,Wayne County,NY
41.152686,-73.745753,Westchester County,NY
42.701363,-78.228567,Wyoming County,NY
42.638237,-77.104324,Yates County,NY
36.043954,-79.400573,Alamance County,NC
35.920951,-81.177467,Alexander County,NC
36.489356,-81.132299,Alleghany County,NC
34.974972,-80.109763,Anson County,NC
36.443469,-81.499334,Ashe County,NC
36.07209,-81.920285,Avery County,NC
35.482313,-76.842014,Beaufort County,NC
36.059043,-76.962364,Bertie County,NC
34.591938,-78.539489,Bladen County,NC
34.038754,-78.227765,Brunswick County,NC
35.609371,-82.530423,Buncombe County,NC
35.746182,-81.70618,Burke County,NC
35.388346,-80.552728,Cabarrus County,NC
35.966395,-81.512541,Caldwell County,NC
36.342344,-76.162488,Camden County,NC
34.858343,-76.53586,Carteret County,NC
36.394298,-79.339609,Caswell County,NC
35.661883,-81.214906,Catawba County,NC
35.704994,-79.251454,Chatham County,NC
35.13715,-84.061449,Cherokee County,NC
36.128979,-76.602752,Chowan County,NC
35.052997,-83.752264,Clay County,NC
35.33463,-81.557114,Cleveland County,NC
34.261602,-78.639308,Columbus County,NC
35.116829,-77.08132,Craven County,NC
35.050192,-78.828719,Cumberland County,NC
36.372174,-75.941224,Currituck County,NC
35.606269,-75.767536,Dare County,NC
35.795131,-80.207107,Davidson County,NC
35.929355,-80.542552,Davie County,NC
34.934403,-77.933543,Duplin County,NC
36.033828,-78.878125,Durham County,NC
35.917077,-77.602742,Edgecombe County,NC
36.132466,-80.256961,Forsyth County,NC
36.088241,-78.28309,Franklin County,NC
35.293344,-81.177256,Gaston County,NC
36.442135,-76.702355,Gates County,NC
35.348364,-83.830915,Graham County,NC
36.299884,-78.657634,Granville County,NC
35.481959,-77.681688,Greene County,NC
36.079065,-79.788665,Guilford County,NC
36.251438,-77.644842,Halifax County,NC
35.368635,-78.87161,Harnett County,NC
35.558882,-82.981307,Haywood County,NC
35.336415,-82.479741,Henderson County,NC
36.363517,-76.981616,Hertford County,NC
35.017233,-79.241964,Hoke County,NC
35.408157,-76.153687,Hyde County,NC
35.806249,-80.87452,Iredell County,NC
35.281052,-83.119962,Jackson County,NC
35.513419,-78.367348,Johnston County,NC
35.032268,-77.356195,Jones County,NC
35.476336,-79.172117,Lee County,NC
35.240068,-77.63551,Lenoir County,NC
35.488491,-81.226892,Lincoln County,NC
35.682271,-82.048044,McDowell County,NC
35.152959,-83.421901,Macon County,NC
35.864207,-82.71263,Madison County,NC
35.847301,-77.119602,Martin County,NC
35.246862,-80.833832,Mecklenburg County,NC
36.013102,-82.163554,Mitchell County,NC
35.334415,-79.906602,Montgomery County,NC
35.308272,-79.492725,Moore County,NC
35.965945,-77.987555,Nash County,NC
34.183442,-77.864209,New Hanover County,NC
36.421774,-77.398352,Northampton County,NC
34.763109,-77.499469,Onslow County,NC
36.062526,-79.120034,Orange County,NC
35.147575,-76.665268,Pamlico County,NC
36.265199,-76.260691,Pasquotank County,NC
34.512556,-77.888106,Pender County,NC
36.180897,-76.403244,Perquimans County,NC
36.38635,-78.965623,Person County,NC
35.59249,-77.372739,Pitt County,NC
35.277901,-82.167621,Polk County,NC
35.709915,-79.806215,Randolph County,NC
35.004636,-79.755695,Richmond County,NC
34.63921,-79.100881,Robeson County,NC
36.381806,-79.782754,Rockingham County,NC
35.641355,-80.521721,Rowan County,NC
35.402747,-81.919582,Rutherford County,NC
34.989298,-78.371174,Sampson County,NC
34.840023,-79.477337,Scotland County,NC
35.310449,-80.254374,Stanly County,NC
36.393505,-80.266214,Stokes County,NC
36.415416,-80.686463,Surry County,NC
35.568849,-83.465614,Swain County,NC
35.210103,-82.816666,Transylvania County,NC
35.87042,-76.165345,Tyrrell County,NC
34.99182,-80.530426,Union County,NC
36.365481,-78.405434,Vance County,NC
35.789846,-78.650624,Wake County,NC
36.398105,-78.099899,Warren County,NC
35.844713,-76.572291,Washington County,NC
36.235368,-81.709888,Watauga County,NC
35.35419,-78.00867,Wayne County,NC
36.208883,-81.166095,Wilkes County,NC
35.700357,-77.921598,Wilson County,NC
36.158765,-80.665164,Yadkin County,NC
35.889326,-82.303954,Yancey County,NC
46.096815,-102.533198,Adams County,ND
46.94255,-98.070195,Barnes County,ND
48.071743,-99.351152,Benson County,ND
47.007044,-103.364016,Billings County,ND
48.794412,-100.831257,Bottineau County,ND
46.110144,-103.505943,Bowman County,ND
48.786453,-102.520087,Burke County,ND
46.978829,-100.469533,Burleigh County,ND
46.927003,-97.252375,Cass County,ND
48.768439,-98.46379,Cavalier County,ND
46.107756,-98.496518,Dickey County,ND
48.814754,-103.509326,Divide County,ND
47.354557,-102.612322,Dunn County,ND
47.723436,-98.900474,Eddy County,ND
46.284255,-100.237842,Emmons County,ND
47.471431,-98.872876,Foster County,ND
46.938924,-103.844612,Golden Valley County,ND
47.926003,-97.450851,Grand Forks County,ND
46.357827,-101.639049,Grant County,ND
47.456334,-98.232286,Griggs County,ND
46.435704,-102.454238,Hettinger County,ND
46.938273,-99.731198,Kidder County,ND
46.464195,-98.526057,LaMoure County,ND
46.469278,-99.504585,Logan County,ND
48.233842,-100.633267,McHenry County,ND
46.108682,-99.416487,McIntosh County,ND
47.742475,-103.403215,McKenzie County,ND
47.530459,-101.353087,McLean County,ND
47.307147,-101.833328,Mercer County,ND
46.710819,-101.298265,Morton County,ND
48.210073,-102.364895,Mountrail County,ND
47.918667,-98.204428,Nelson County,ND
47.118079,-101.33142,Oliver County,ND
48.766896,-97.545405,Pembina County,ND
48.238883,-99.966497,Pierce County,ND
48.266163,-98.739031,Ramsey County,ND
46.449276,-97.647554,Ransom County,ND
48.712781,-101.658152,Renville County,ND
46.265219,-96.93796,Richland County,ND
48.768271,-99.840463,Rolette County,ND
46.108204,-97.630051,Sargent County,ND
47.581359,-100.330986,Sheridan County,ND
46.110618,-101.061284,Sioux County,ND
46.445834,-103.462462,Slope County,ND
46.817031,-102.662026,Stark County,ND
47.451062,-97.71892,Steele County,ND
46.972223,-98.956123,Stutsman County,ND
48.682183,-99.248158,Towner County,ND
47.446215,-97.164754,Traill County,ND
48.376979,-97.72223,Walsh County,ND
48.216686,-101.540537,Ward County,ND
47.580851,-99.682213,Wells County,ND
48.355765,-103.501333,Williams County,ND
38.834468,-83.478082,Adams County,OH
40.771627,-84.106103,Allen County,OH
40.843273,-82.270127,Ashland County,OH
41.906637,-80.745592,Ashtabula County,OH
39.332604,-82.045844,Athens County,OH
40.561309,-84.224018,Auglaize County,OH
40.017682,-80.967727,Belmont County,OH
38.931377,-83.866772,Brown County,OH
39.439747,-84.565734,Butler County,OH
40.579884,-81.090787,Carroll County,OH
40.132775,-83.767604,Champaign County,OH
39.917032,-83.783676,Clark County,OH
39.052054,-84.149485,Clermont County,OH
39.430225,-83.795682,Clinton County,OH
40.770073,-80.778455,Columbiana County,OH
40.29671,-81.930109,Coshocton County,OH
40.848524,-82.924783,Crawford County,OH
